clientes_dia,horas_abierto,publicidad_soles,promociones_activas,empleados_turno,precio_promedio,visitas_redes,productos_vendidos,tiempo_espera_min,ticket_promedio,dia_semana,feriado,clima,zona,evento_especial,turno,tipo_local,sector,método_pago_predominante,competencia_cerca,ventas_soles
146,4.436.074.219.309.750,5.374.844.264.376.130,3,4,4.648.674.517.836.660,658,148,993.502.100.713.218,1.837.785.390.506.330,Domingo,No,Nublado,Residencial,No,Noche,Tienda,Ropa,Yape,Media,7466.42
172,10.691.517.899.008.900,2.802.978.731.928.500,2,4,4.493.683.340.183.010,843,176,11.209.353.880.406.100,28.716.538.282.159.800,Miércoles,Sí,Nublado,Industrial,No,Tarde,Tienda,Otros,Plin,Baja,7341.94
42,8.095.509.045.455.420,2.251.147.815.387.810,3,5,2.323.158.972.611.400,550,385,909.218.845.445.633,13.396.259.305.363.700,Martes,No,Lluvioso,Industrial,Sí,Mañana,Tienda,Otros,Efectivo,Alta,7274.16
171,821.606.099.665.227,11.159.250.784.688.100,4,2,6.723.824.989.615.290,290,294,12.801.463.447.733.300,18.807.251.774.048.900,Martes,No,Lluvioso,Industrial,Sí,Tarde,Servicio,Ropa,Yape,Media,8739.09
57,8.492.756.061.697.550,7.745.199.308.183.330,0,9,71.823.816.002.272.100,219,432,20.895.450.780.481.900,15.343.096.961.369.900,Lunes,No,Lluvioso,Residencial,Sí,Tarde,Tienda,Tecnología,Tarjeta,Media,8706.04
47,5.366.509.650.449.680,45.606.982.481.373.100,3,4,17.776.323.091.327.500,908,287,13.550.916.478.102.900,6.279.476.203.442.480,Miércoles,No,Nublado,Residencial,Sí,Mañana,Tienda,Tecnología,Yape,Alta,3926.76
40,55.815.224.249.159,6.453.114.991.461.700,0,9,3.331.049.987.025.490,343,377,6.488.266.156.330.880,14.632.610.537.591.700,Domingo,No,Nublado,Industrial,Sí,Tarde,Restaurante,Alimentos,Efectivo,Baja,5142.29
126,65.505.385.829.840.300,7.412.136.761.395.060,3,3,31.288.758.590.055.200,971,218,7.729.660.302.047.080,6.600.504.021.690.610,Miércoles,No,Lluvioso,Comercial,Sí,Noche,Servicio,Otros,Plin,Baja,8144.68
165,8.747.971.326.574.810,6.953.508.320.478.750,1,9,3.352.225.041.247.740,788,344,7.226.271.105.903.400,31.200.601.699.913.600,Sábado,No,Lluvioso,Industrial,No,Noche,Servicio,Tecnología,Yape,Baja,8735.42
183,5.680.942.207.521.710,49.697.568.313.519.800,4,1,37.277.733.736.944.700,364,260,8.438.007.121.570.960,14.627.209.142.841.400,Viernes,No,Nublado,Comercial,Sí,Mañana,Tienda,Alimentos,Plin,Media,8139.67
118,493.065.381.706.609,4.185.036.025.041.430,4,7,5.856.451.411.673.220,176,499,9.374.358.606.400.540,4.405.306.230.564.980,Sábado,No,Lluvioso,Comercial,No,Noche,Restaurante,Otros,Plin,Media,10084.86
192,11.760.935.091.347.400,40.716.191.415.863.000,0,4,9.728.851.782.759.920,517,227,10.944.808.061.708.600,3.110.233.837.498.130,Domingo,No,Soleado,Comercial,Sí,Tarde,Restaurante,Otros,Tarjeta,Baja,7669.94
138,4.175.854.518.476.980,6.580.463.570.835.530,1,7,2.117.675.533.222.450,841,268,8.349.164.747.052.850,11.483.441.038.321.200,Jueves,No,Lluvioso,Residencial,No,Noche,Tienda,Tecnología,Tarjeta,Baja,6856.51
92,10.421.579.242.688.100,5.200.546.371.947.790,2,6,11.968.699.888.471.100,416,356,10.586.825.584.124.400,12.791.879.919.686.200,Sábado,No,Soleado,Comercial,No,Tarde,Restaurante,Alimentos,Plin,Media,5722.85
141,10.304.281.196.600.100,8.566.756.355.890.850,4,4,8.389.401.914.504.930,70,99,5.736.164.210.269.800,19.700.694.046.720.800,Domingo,No,Soleado,Comercial,Sí,Tarde,Tienda,Ropa,Efectivo,Baja,5813.21
49,6.377.712.910.760.760,8.809.668.851.103.760,1,4,3.384.339.781.987.990,365,446,14.113.532.183.611.800,10.849.088.719.835.900,Jueves,No,Nublado,Industrial,No,Tarde,Servicio,Otros,Tarjeta,Media,6890.93
127,5.085.012.928.058.500,21.203.235.910.619.200,1,8,4.169.014.148.709.940,807,281,19.034.342.771.967.600,17.759.336.277.469.800,Domingo,No,Nublado,Comercial,No,Tarde,Restaurante,Alimentos,Yape,Baja,8732.06
117,5.165.029.173.643.380,17.942.196.896.843.900,0,7,3.886.819.958.454.270,139,491,863.756.851.985.531,31.897.986.582.978.100,Miércoles,No,Nublado,Comercial,No,Tarde,Restaurante,Ropa,Tarjeta,Baja,8406.84
51,9.579.452.937.897.530,6.488.808.797.341.990,1,4,4.176.679.003.741.300,453,222,22.235.464.643.040.000,12.094.063.003.193.400,Lunes,No,Lluvioso,Industrial,No,Noche,Restaurante,Ropa,Plin,Media,5421.85
175,9.142.452.728.689.380,33.616.446.065.916.500,1,6,34.963.544.482.604.400,567,54,7.198.738.504.517.020,19.117.378.700.996.900,Martes,Sí,Nublado,Residencial,No,Tarde,Tienda,Tecnología,Tarjeta,Alta,5335.31
191,10.261.965.394.011.000,6.764.218.282.684.390,2,6,380.905.394.816.391,500,99,4.606.153.007.139.610,10.726.292.202.297.900,Miércoles,No,Lluvioso,Comercial,Sí,Mañana,Servicio,Ropa,Efectivo,Baja,7893.79
98,11.499.849.379.192.800,8.942.105.358.948.070,0,1,1.723.004.483.937.350,827,185,14.116.648.294.157.000,3.656.162.174.376.490,Miércoles,No,Nublado,Residencial,No,Mañana,Restaurante,Otros,Tarjeta,Alta,8231.38
60,9.535.418.906.132.730,2.655.557.288.816.170,0,2,496.853.616.327.874,957,175,11.830.554.094.032.000,8.476.205.561.220.180,Lunes,No,Soleado,Industrial,No,Mañana,Servicio,Otros,Efectivo,Alta,5514.18
82,5.246.812.292.411.540,9.328.166.191.015.180,1,4,1.324.245.445.222.490,658,348,64.768.508.359.803.900,1.285.680.080.904.510,Lunes,No,Nublado,Residencial,No,Noche,Servicio,Alimentos,Yape,Baja,8898.93
42,5.947.540.934.123.280,7.315.627.283.343.400,2,6,14.652.224.347.522.200,199,248,11.948.598.495.897.300,15.493.953.104.314.900,Jueves,No,Soleado,Comercial,Sí,Mañana,Restaurante,Otros,Tarjeta,Baja,5829.72
123,10.737.549.846.984.900,7.745.208.154.159.100,3,6,18.001.482.431.713.100,495,78,3.638.459.777.120.520,12.531.821.896.840.000,Domingo,No,Lluvioso,Residencial,Sí,Tarde,Servicio,Tecnología,Yape,Alta,5136.35
94,5.674.448.606.673.660,2.413.884.210.035.020,4,1,4.888.995.935.479.600,129,408,12.418.234.865.327.500,165.199.895.553.226,Miércoles,No,Nublado,Residencial,No,Noche,Tienda,Tecnología,Plin,Alta,5652.0
67,4.580.178.535.635.850,2.724.847.043.359.720,0,8,4.947.298.652.092.570,66,409,13.036.151.229.547.500,3.718.954.440.033.910,Domingo,No,Nublado,Industrial,No,Noche,Tienda,Otros,Yape,Baja,7166.51
179,9.626.240.432.338.000,5.452.043.661.328.620,2,2,4.077.021.873.679.230,187,223,1.091.204.199.504.070,8.064.232.087.104.870,Miércoles,No,Soleado,Industrial,No,Tarde,Tienda,Alimentos,Tarjeta,Media,8551.21
76,7.220.210.843.921.130,21.349.486.001.736.900,2,5,3.330.759.193.518.350,701,69,3.926.968.553.966.390,14.408.560.021.193.500,Viernes,No,Nublado,Industrial,Sí,Mañana,Servicio,Tecnología,Tarjeta,Baja,3075.19
137,11.360.320.420.367.200,34.016.010.804.888.000,1,4,28.402.815.883.307.600,900,114,4.808.541.192.141.870,12.102.231.523.996.800,Martes,Sí,Lluvioso,Industrial,Sí,Tarde,Tienda,Alimentos,Efectivo,Media,6334.49
119,9.202.040.568.749.290,3.553.893.540.504.140,4,5,4.867.793.805.590.800,557,372,33.370.862.017.350.600,184.920.468.834.397,Viernes,Sí,Soleado,Industrial,Sí,Mañana,Restaurante,Otros,Tarjeta,Alta,7926.81
143,4.723.351.822.333.280,2.016.484.365.901.250,0,5,3.630.302.612.862.110,601,479,35.768.923.208.195.900,16.140.832.244.473.800,Viernes,No,Lluvioso,Industrial,Sí,Mañana,Servicio,Ropa,Plin,Alta,10290.82
180,11.582.852.538.029.200,2.449.236.917.254.020,3,8,4.751.285.577.467.130,968,365,15.108.921.506.552.500,12.497.364.195.759.500,Martes,No,Lluvioso,Industrial,No,Mañana,Tienda,Tecnología,Efectivo,Alta,10344.46
171,6.068.458.109.121.960,7.991.242.499.078.430,1,7,19.244.785.976.493.000,729,33,1.300.241.113.677.570,17.855.850.674.517.500,Miércoles,No,Soleado,Industrial,No,Mañana,Tienda,Ropa,Tarjeta,Baja,7195.65
186,6.697.699.923.250.280,20.883.606.181.990.400,0,9,20.019.865.652.130.400,123,319,8.399.032.023.989.700,8.935.408.876.536.480,Jueves,No,Lluvioso,Residencial,No,Mañana,Tienda,Tecnología,Tarjeta,Media,7134.66
53,7.218.083.309.468.330,7.703.452.225.172.630,0,1,434.626.067.353.296,123,276,5.588.629.134.418.720,10.313.833.835.913.400,Domingo,No,Nublado,Industrial,Sí,Tarde,Tienda,Otros,Tarjeta,Baja,6360.69
175,4.409.794.371.234.500,6.478.871.954.974.910,2,6,11.743.471.426.338.200,99,34,50.540.779.448.877.100,8.705.464.623.072.790,Martes,No,Lluvioso,Residencial,No,Noche,Restaurante,Alimentos,Tarjeta,Alta,7964.75
184,7.972.123.377.844.830,9.771.839.634.228.270,4,6,4.756.675.375.832.340,59,255,862.574.815.026.621,14.726.636.060.671.300,Lunes,No,Nublado,Comercial,No,Noche,Tienda,Alimentos,Plin,Baja,9665.86
26,4.986.547.928.602.330,3.646.531.238.919.650,3,2,2.783.634.595.985.330,152,179,5.573.587.505.059.280,1.529.048.626.136.970,Miércoles,No,Soleado,Industrial,No,Noche,Restaurante,Alimentos,Tarjeta,Media,2612.73
184,7.207.762.613.506.810,1.627.229.180.364.390,4,8,46.688.624.536.266.300,911,267,13.092.051.650.144.800,14.741.605.486.910.200,Martes,No,Nublado,Comercial,No,Tarde,Servicio,Otros,Efectivo,Baja,9119.78
75,6.805.678.303.936.670,5.918.679.590.991.540,2,6,20.155.675.492.661.500,437,177,3.953.404.090.516.750,6.540.386.697.232.410,Martes,No,Lluvioso,Industrial,No,Tarde,Restaurante,Alimentos,Tarjeta,Baja,3880.22
84,10.182.720.667.412.000,9.110.365.005.408.630,3,9,37.218.150.686.272.800,434,132,13.352.225.079.779.900,13.084.599.203.819.900,Sábado,No,Nublado,Comercial,Sí,Noche,Tienda,Tecnología,Efectivo,Media,7470.12
66,10.425.364.093.061.800,7.948.586.908.370.540,3,5,26.729.380.488.771.000,348,204,10.297.294.342.048.000,7.432.035.156.733.030,Domingo,No,Lluvioso,Residencial,No,Mañana,Tienda,Ropa,Efectivo,Media,5197.61
167,5.227.303.059.112.700,6.413.900.749.920.800,1,7,33.206.163.361.046.200,388,490,14.392.809.086.369.500,16.849.807.825.423.200,Martes,No,Nublado,Industrial,No,Noche,Servicio,Otros,Tarjeta,Alta,10303.52
38,693.240.949.903.381,3.493.036.717.772.190,3,6,2.769.676.219.126.180,438,265,1.211.501.382.899.700,20.472.070.835.341.700,Jueves,No,Soleado,Residencial,No,Noche,Restaurante,Ropa,Plin,Media,5469.38
176,69.868.252.882.546.500,5.647.861.646.124.080,0,5,4.852.020.278.171.120,523,63,18.273.379.199.561.900,17.166.943.011.564.000,Viernes,No,Soleado,Comercial,No,Mañana,Tienda,Tecnología,Tarjeta,Alta,5902.09
165,521.128.355.148.868,1.366.825.992.390.420,4,6,3.614.474.290.162.620,665,201,8.012.524.315.112.020,2.932.460.066.309.260,Viernes,No,Nublado,Residencial,No,Mañana,Restaurante,Tecnología,Tarjeta,Baja,6566.0
182,10.387.628.040.409.500,6.949.981.530.666.360,4,4,16.309.353.588.184.100,851,35,13.773.303.620.448.600,4.844.900.694.800.600,Sábado,No,Soleado,Industrial,No,Mañana,Tienda,Ropa,Efectivo,Alta,5262.49
190,9.657.826.626.683.380,7.388.412.179.527.680,1,3,459.354.614.857.288,841,469,11.231.129.321.422.000,17.150.718.226.137.400,Martes,No,Nublado,Residencial,Sí,Tarde,Servicio,Ropa,Yape,Baja,11037.54
145,5.523.054.290.376.270,9.667.800.417.644.220,3,1,18.231.338.216.979.600,191,314,9.709.903.055.270.660,23.607.170.950.155.900,Martes,No,Lluvioso,Residencial,No,Mañana,Restaurante,Tecnología,Yape,Media,8375.21
158,6.933.775.268.750.390,29.737.749.080.781.800,2,1,21.722.229.468.538.500,858,254,14.424.301.792.425.700,6.815.073.361.958.290,Viernes,No,Nublado,Comercial,Sí,Noche,Tienda,Tecnología,Plin,Alta,8435.05
68,4.846.440.198.852.110,6.753.359.809.087.150,0,6,9.595.566.410.909.600,219,82,5.958.293.037.776.530,2.896.022.953.919.850,Jueves,No,Lluvioso,Comercial,No,Noche,Servicio,Tecnología,Efectivo,Alta,1443.07
132,9.025.652.776.744.350,568.328.041.205.793,1,9,45.498.493.390.828.500,62,286,5.841.940.500.640.000,16.239.401.756.821.000,Miércoles,No,Nublado,Industrial,No,Noche,Tienda,Tecnología,Plin,Alta,7255.18
57,4.970.975.396.388.950,7.214.509.791.769.730,3,8,17.875.041.045.253.800,718,88,858.919.955.163.868,20.234.803.902.519.800,Viernes,No,Lluvioso,Comercial,No,Noche,Tienda,Tecnología,Tarjeta,Media,3461.28
83,11.887.473.348.999.300,8.008.871.020.888.380,2,2,16.651.292.806.912.200,498,461,4.609.588.910.854.660,18.250.659.490.823.200,Martes,No,Soleado,Residencial,No,Mañana,Servicio,Ropa,Tarjeta,Baja,9959.63
88,10.245.456.597.502.800,23.405.198.637.357.000,3,9,46.411.816.909.772.900,223,275,4.740.180.012.488.640,17.545.951.334.878.500,Jueves,No,Nublado,Comercial,No,Tarde,Restaurante,Ropa,Plin,Alta,5536.3
155,71.219.083.966.719.600,2.986.652.255.851.720,1,8,412.487.088.082.265,723,36,9.692.051.201.074.630,49.593.029.517.321.600,Domingo,No,Soleado,Industrial,No,Noche,Restaurante,Otros,Efectivo,Baja,4436.79
181,8.628.511.458.234.830,5.369.613.790.039.310,2,9,11.348.551.468.371.800,181,243,14.223.945.606.398.100,23.590.140.026.149.300,Jueves,No,Soleado,Comercial,No,Mañana,Servicio,Alimentos,Tarjeta,Baja,9567.63
195,11.290.734.529.731.200,36.407.076.947.150.100,2,4,3.961.960.267.566.560,589,445,10.242.507.450.913.700,3.005.165.857.958.730,Domingo,Sí,Lluvioso,Industrial,No,Mañana,Servicio,Alimentos,Efectivo,Baja,10518.93
135,8.432.794.243.166.600,8.674.859.122.580.720,2,9,4.608.648.941.242.050,644,107,10.353.821.735.734.400,11.622.676.496.621.500,Sábado,No,Soleado,Industrial,No,Tarde,Servicio,Ropa,Tarjeta,Alta,7870.01
84,5.395.987.891.183.640,5.000.721.460.517.840,2,2,8.533.004.819.483.470,946,218,14.807.007.387.433.600,12.417.399.059.712.600,Martes,No,Lluvioso,Residencial,No,Tarde,Servicio,Ropa,Tarjeta,Baja,5099.54
50,70.296.268.446.492.700,8.095.997.118.969.020,3,1,42.134.674.770.705.700,981,470,31.486.943.389.770.600,6.996.072.935.440.240,Lunes,No,Soleado,Residencial,No,Mañana,Restaurante,Alimentos,Plin,Alta,9345.08
151,10.745.158.920.237.900,6.015.887.724.582.360,2,9,2.963.390.233.428.750,924,336,14.736.868.388.050.400,6.639.839.697.639.210,Jueves,Sí,Soleado,Residencial,No,Noche,Servicio,Alimentos,Plin,Baja,7824.61
132,9.153.704.127.916.940,7.844.356.345.362.560,3,8,3.511.388.522.204.600,318,245,11.437.195.310.448.100,11.098.524.101.241.300,Viernes,No,Nublado,Industrial,No,Noche,Servicio,Alimentos,Efectivo,Baja,7615.31
128,9.205.795.074.670.400,36.603.933.720.380.700,2,7,2.717.844.525.072.210,300,432,714.302.406.465.821,6.806.932.837.276.590,Lunes,No,Nublado,Comercial,No,Tarde,Restaurante,Otros,Yape,Alta,8535.69
197,10.934.571.885.507.900,8.398.457.908.337.950,2,8,3.640.113.882.073.750,419,312,7.003.526.966.528.080,18.752.070.397.183.700,Sábado,No,Lluvioso,Comercial,No,Mañana,Tienda,Tecnología,Yape,Alta,10487.99
88,11.151.784.459.700.000,3.108.436.997.734.700,1,1,6.534.403.775.003.890,667,348,4.154.247.269.082.450,8.270.003.799.158.700,Miércoles,No,Soleado,Industrial,No,Noche,Tienda,Alimentos,Yape,Media,5236.54
177,11.358.340.574.235.400,5.687.938.676.031.260,3,9,3.932.180.254.504.770,822,473,8.096.082.567.266.530,5.176.461.226.716.060,Viernes,No,Soleado,Industrial,Sí,Mañana,Restaurante,Tecnología,Tarjeta,Media,11436.69
139,4.758.793.546.025.240,25.330.675.751.518.000,3,9,6.500.466.403.653.120,914,90,7.190.412.812.148.220,3.773.332.084.202.600,Sábado,No,Nublado,Comercial,Sí,Mañana,Restaurante,Otros,Yape,Media,4379.48
107,8.353.008.015.704.800,5.017.501.955.448.830,4,9,25.488.493.148.630.400,575,90,5.836.300.109.848.600,13.002.455.674.462.300,Domingo,No,Lluvioso,Comercial,No,Noche,Restaurante,Tecnología,Plin,Baja,4413.58
86,9.924.076.169.746.540,352.266.449.033.268,1,6,11.793.424.690.863.200,641,244,7.198.432.230.737.860,7.206.570.703.327.700,Sábado,No,Nublado,Industrial,Sí,Noche,Restaurante,Alimentos,Yape,Media,3165.9
94,1.005.541.476.101.610,30.336.825.910.535.300,3,4,4.206.084.248.080.880,937,411,6.373.686.790.120.450,4.587.101.819.110.710,Sábado,No,Soleado,Comercial,No,Noche,Servicio,Ropa,Yape,Media,6603.57
64,8.853.729.615.760.030,9.686.357.671.266.350,1,2,19.114.740.912.905.000,555,74,14.158.549.013.253.500,6.240.494.968.064.870,Martes,No,Lluvioso,Comercial,Sí,Tarde,Servicio,Otros,Yape,Media,3783.76
23,5.334.298.681.469.390,2.020.704.002.123.940,1,4,2.543.420.950.719.490,721,434,14.723.523.204.661.600,6.849.749.888.148.600,Lunes,No,Soleado,Industrial,No,Tarde,Restaurante,Alimentos,Yape,Baja,5552.87
173,10.379.364.431.533.300,7.979.595.455.845.250,1,7,24.293.783.358.424.000,227,201,12.758.613.055.164.500,12.890.835.948.248.700,Sábado,No,Nublado,Industrial,No,Mañana,Tienda,Alimentos,Yape,Media,8054.51
174,9.760.890.668.119.560,9.849.567.115.090.540,0,1,39.762.588.455.811.700,716,250,14.865.797.274.169.700,4.318.948.504.845.570,Sábado,No,Lluvioso,Residencial,No,Noche,Tienda,Alimentos,Efectivo,Alta,7230.44
193,468.908.617.239.229,6.890.640.955.307.390,3,9,26.651.496.190.818.800,596,414,472.007.200.640.852,14.923.271.537.198.700,Sábado,No,Nublado,Residencial,No,Noche,Restaurante,Alimentos,Plin,Baja,10192.97
126,771.047.859.739.501,7.140.760.433.399.900,1,3,40.503.125.075.465.500,308,124,12.800.951.538.865.100,6.792.763.093.507.080,Viernes,No,Soleado,Comercial,No,Mañana,Restaurante,Otros,Yape,Baja,4826.09
70,5.391.819.196.174.420,29.026.621.527.847.200,0,4,8.307.872.456.120.380,309,376,6.692.806.166.636.690,10.277.882.222.003.800,Sábado,No,Soleado,Industrial,No,Noche,Tienda,Alimentos,Tarjeta,Alta,8578.6
69,6.699.816.365.703.770,8.846.343.311.188.920,0,5,1.362.172.855.563.470,184,73,11.445.909.568.888.500,13.441.941.187.474.900,Jueves,No,Nublado,Comercial,Sí,Noche,Tienda,Tecnología,Efectivo,Media,1959.19
25,41.446.487.376.454.800,4.327.451.000.087.990,2,3,29.819.041.234.086.200,510,257,3.819.496.968.826.620,11.328.782.036.700.600,Martes,No,Soleado,Industrial,No,Noche,Servicio,Alimentos,Tarjeta,Media,3824.23
78,7.202.638.947.286.060,9.384.569.196.623.310,2,4,4.761.897.461.387.120,538,91,12.367.385.256.378.300,13.582.437.297.144.400,Lunes,No,Nublado,Comercial,No,Tarde,Tienda,Otros,Plin,Alta,4807.95
144,8.399.015.369.249.680,611.768.396.486.478,3,5,8.364.103.102.480.110,692,346,2.168.501.966.196.870,7.129.314.572.865.230,Jueves,No,Nublado,Comercial,No,Mañana,Tienda,Ropa,Yape,Media,6923.65
162,8.956.660.742.616.690,6.084.914.073.332.920,2,1,6.938.789.727.058.890,130,248,4.787.807.894.029.650,19.305.548.466.035.000,Sábado,No,Lluvioso,Industrial,No,Noche,Tienda,Ropa,Plin,Media,8394.72
49,930.792.276.102.968,5.263.266.546.655.580,3,9,12.044.780.371.753.500,416,364,12.507.336.635.860.100,9.720.804.710.569.750,Domingo,No,Soleado,Residencial,Sí,Tarde,Tienda,Tecnología,Yape,Media,4897.04
189,1.069.033.050.481.960,8.797.149.561.524.950,0,4,33.851.890.798.707.000,108,118,1.146.022.910.550.590,7.116.738.586.169.300,Martes,No,Soleado,Residencial,No,Tarde,Servicio,Tecnología,Yape,Baja,7531.26
141,572.370.325.820.584,12.980.162.879.459.400,0,9,22.954.681.250.161.100,123,141,801.745.456.987.805,6.631.485.263.514.510,Martes,No,Nublado,Industrial,No,Mañana,Servicio,Alimentos,Tarjeta,Alta,5516.16
144,4.963.854.579.507.740,6.974.497.283.923.170,3,4,4.214.985.707.379.580,288,236,10.419.098.840.062.900,1.811.204.423.476.310,Lunes,Sí,Lluvioso,Comercial,No,Noche,Servicio,Alimentos,Plin,Media,6350.45
56,10.812.297.375.183.400,6.961.042.135.116.130,2,1,8.236.991.816.661.460,178,496,3.598.036.342.943.010,14.011.311.511.425.800,Lunes,No,Nublado,Comercial,No,Tarde,Tienda,Tecnología,Yape,Alta,7812.96
189,5.252.902.519.141.190,6.856.260.160.191.690,2,5,1.383.863.390.666.150,461,396,10.348.690.712.847.900,598.779.026.573.544,Lunes,No,Soleado,Comercial,Sí,Tarde,Servicio,Ropa,Plin,Baja,9534.44
143,11.798.080.650.689.500,9.452.177.701.882.850,3,9,18.501.188.245.920.300,364,335,11.116.663.427.808.900,19.219.673.920.128.900,Viernes,No,Lluvioso,Industrial,No,Mañana,Restaurante,Otros,Yape,Media,9865.36
120,10.740.305.835.189.000,8.319.331.525.565.360,4,3,33.202.853.900.995.300,423,232,12.665.022.143.341.000,49.984.501.621.590.400,Domingo,No,Lluvioso,Residencial,No,Tarde,Servicio,Alimentos,Plin,Alta,7411.18
54,8.007.012.847.116.790,898.740.899.313.307,2,5,3.583.277.106.356.960,486,326,822.802.651.198.521,11.060.332.680.022.000,Martes,No,Nublado,Industrial,No,Noche,Tienda,Otros,Plin,Baja,7265.44
106,11.851.371.399.376.200,4.975.287.081.692.870,1,3,10.589.148.228.369.800,187,62,14.214.298.322.534.100,1.497.394.329.685.400,Sábado,No,Nublado,Residencial,No,Tarde,Tienda,Ropa,Yape,Baja,1689.81
153,4.779.013.832.864.030,4.280.554.033.912.660,2,3,4.747.121.190.462.820,504,244,7.694.299.742.518.940,1.753.219.060.159.910,Miércoles,No,Lluvioso,Residencial,No,Tarde,Restaurante,Tecnología,Plin,Alta,7546.85
37,6.424.526.089.400.810,34.463.986.003.626.100,4,1,2.034.698.608.355.940,664,41,7.063.221.952.568.770,3.972.756.963.622.300,Jueves,No,Soleado,Industrial,Sí,Noche,Servicio,Ropa,Yape,Media,674.66
132,910.579.532.032.489,47.876.988.889.639.200,0,2,3.709.259.433.501.270,948,31,7.300.739.373.569.390,19.722.629.269.443.600,Lunes,No,Soleado,Residencial,No,Tarde,Restaurante,Otros,Yape,Media,4808.06
48,680.005.494.778.543,4.149.844.756.796.780,0,2,28.589.347.352.646.400,952,392,6.036.200.683.854.140,18.228.230.721.035.900,Martes,No,Lluvioso,Residencial,No,Mañana,Tienda,Ropa,Yape,Alta,6954.81
96,11.426.980.415.846.300,46.071.720.488.473.200,0,9,15.024.115.109.619.700,58,178,33.334.511.737.971.500,19.294.145.558.323.100,Domingo,No,Nublado,Residencial,No,Tarde,Servicio,Ropa,Efectivo,Baja,8956.29
78,45.250.087.054.225.400,9.802.987.723.282.100,2,7,430.802.745.401.935,281,171,12.788.878.177.237.000,17.200.744.431.291.100,Sábado,No,Nublado,Comercial,No,Mañana,Servicio,Alimentos,Yape,Alta,5808.66
194,8.395.294.656.487.710,13.420.132.601.210.100,0,8,4.182.071.126.863.680,660,319,6.447.195.708.616.120,17.675.715.332.637.700,Jueves,No,Soleado,Industrial,No,Mañana,Servicio,Tecnología,Plin,Alta,9732.59
145,8.726.930.139.160.910,9.261.193.263.467.930,4,2,22.823.233.426.251.000,779,236,8.407.517.994.644.010,12.377.749.402.350.000,Miércoles,No,Soleado,Comercial,Sí,Noche,Restaurante,Otros,Efectivo,Baja,7018.78
164,9.221.824.990.217.790,50.622.487.779.747.500,4,9,31.487.341.356.223.400,446,370,127.841.683.048.811,17.060.891.199.230.200,Jueves,No,Lluvioso,Industrial,No,Mañana,Tienda,Otros,Yape,Alta,9442.29
128,60.453.297.866.545.100,6.425.551.332.245.640,2,3,16.602.156.317.117.200,798,221,1.843.554.217.995.980,11.146.253.799.402.600,Miércoles,No,Soleado,Comercial,No,Tarde,Servicio,Alimentos,Plin,Baja,6205.18
41,6.916.531.420.158.910,8.386.738.182.868.090,1,2,3.604.332.329.358.350,783,436,9.360.565.212.689.820,11.226.126.241.650.100,Sábado,No,Soleado,Residencial,No,Noche,Restaurante,Ropa,Plin,Baja,6258.73
87,10.749.444.237.319.800,3.924.398.776.917.920,2,1,18.906.206.567.919.400,729,370,13.309.193.155.190.500,11.689.021.746.118.800,Lunes,No,Nublado,Comercial,No,Mañana,Restaurante,Otros,Plin,Alta,6087.93
88,5.559.542.151.761.270,4.589.008.126.835.680,0,9,4.298.354.304.720.050,931,335,7.907.541.592.365.040,19.930.040.573.158.000,Viernes,No,Nublado,Comercial,No,Mañana,Servicio,Alimentos,Efectivo,Alta,9161.02
184,10.614.942.777.386.800,4.390.425.562.647.780,2,8,14.782.329.692.477.300,623,427,33.096.441.284.708.800,29.835.019.626.148.300,Miércoles,No,Soleado,Industrial,No,Mañana,Restaurante,Otros,Tarjeta,Alta,10046.02
68,850.124.338.322.194,40.599.447.140.897.100,4,4,56.661.540.268.308.800,367,498,26.257.824.011.235.600,16.306.589.591.420.500,Lunes,No,Nublado,Industrial,No,Tarde,Tienda,Alimentos,Tarjeta,Media,9088.11
160,10.097.500.089.552.600,9.292.528.555.645.500,2,7,1.708.286.188.855.630,556,281,13.597.032.019.500.900,6.192.937.939.321.180,Jueves,No,Nublado,Comercial,No,Tarde,Servicio,Alimentos,Efectivo,Baja,8907.75
181,9.708.858.930.107.770,8.374.833.966.333.610,2,3,135.973.618.906.769,571,233,108.229.299.562.136,7.863.314.569.357.100,Sábado,No,Nublado,Industrial,No,Mañana,Restaurante,Tecnología,Yape,Baja,9295.48
128,5.660.091.963.079.030,1.535.499.903.698.270,1,3,2.787.288.978.762.150,795,391,14.526.737.763.160.400,2.530.131.888.814.530,Domingo,No,Soleado,Residencial,Sí,Noche,Restaurante,Tecnología,Tarjeta,Baja,5178.4
105,8.550.501.891.470.980,15.271.718.485.324.100,4,4,14.166.648.124.545.900,136,75,2.152.880.698.814.590,7.679.901.846.297.320,Jueves,No,Nublado,Residencial,No,Tarde,Servicio,Ropa,Tarjeta,Baja,4783.45
72,10.941.785.222.440.700,4.564.760.391.103.410,3,2,39.343.544.182.377.200,828,403,13.636.579.970.327.700,19.824.491.245.597.400,Jueves,No,Soleado,Residencial,Sí,Noche,Restaurante,Alimentos,Plin,Baja,7373.73
142,7.456.929.894.415.430,1.437.245.078.961.680,3,4,15.861.678.710.180.100,765,290,12.838.852.375.375.400,8.544.315.974.732.670,Sábado,No,Soleado,Industrial,No,Tarde,Tienda,Otros,Plin,Media,6871.03
