clientes_dia,horas_abierto,publicidad_soles,promociones_activas,empleados_turno,precio_promedio,visitas_redes,productos_vendidos,tiempo_espera_min,ticket_promedio,dia_semana,feriado,clima,zona,evento_especial,turno,tipo_local,sector,método_pago_predominante,competencia_cerca,ventas_soles
167,5.026799412917558,370.37586329404996,4,1,39.1603593012917,747,418,11.217945457357615,82.4560216142369,Domingo,No,Lluvioso,Comercial,No,Noche,Tienda,Tecnología,Efectivo,Baja,7276.78
66,9.201497331565227,732.040172441441,1,2,31.7997176182634,704,392,10.12221240375467,74.03698287316955,Miércoles,No,Nublado,Industrial,No,Tarde,Servicio,Otros,Efectivo,Alta,5448.3
162,11.859860644809983,755.6804265056226,4,4,32.40797761645243,68,448,1.8021688539572276,169.56862303694777,Viernes,No,Lluvioso,Comercial,Sí,Noche,Tienda,Otros,Tarjeta,Alta,12109.43
66,11.294548556315576,98.31127039205283,2,8,14.831169395875863,571,350,1.3140041581275261,42.42391803079915,Domingo,No,Nublado,Industrial,No,Noche,Tienda,Otros,Efectivo,Alta,5487.68
97,7.513045286438804,260.0670997445642,2,4,34.30257751071878,833,129,5.9353984760968865,15.44791147921298,Martes,No,Soleado,Industrial,Sí,Noche,Restaurante,Tecnología,Yape,Baja,5035.42
143,4.319583786288755,310.5487576509547,1,3,39.44563012610888,732,144,10.690383879845776,194.64230622665355,Jueves,No,Nublado,Industrial,Sí,Tarde,Servicio,Alimentos,Efectivo,Alta,6274.66
94,6.898347920001639,570.231384935669,2,3,21.10498388265602,464,239,5.625850983049261,196.32017029200978,Miércoles,Sí,Lluvioso,Industrial,Sí,Mañana,Servicio,Alimentos,Efectivo,Alta,6331.1
122,10.61112249280444,187.28946271160274,3,5,41.06062147827705,413,483,10.348266208406914,58.96163767723531,Lunes,No,Nublado,Comercial,No,Mañana,Tienda,Tecnología,Yape,Baja,8134.39
156,9.61199281172133,177.24415843000037,3,3,20.69557648394094,577,372,10.316414002391742,11.777000669808512,Jueves,No,Soleado,Residencial,No,Tarde,Servicio,Alimentos,Tarjeta,Media,7766.84
109,7.674749244751651,946.5994447475601,3,8,39.11623076791795,129,103,12.291764716739761,132.7242494167334,Domingo,No,Soleado,Industrial,No,Noche,Servicio,Otros,Tarjeta,Media,6810.14
163,4.440812281270649,813.992761932892,2,5,6.517854835597355,845,164,2.3927986058538266,133.2080237253062,Domingo,No,Soleado,Comercial,No,Mañana,Servicio,Tecnología,Efectivo,Baja,6834.61
88,7.415157822586421,221.6221569866118,3,7,29.80240706631437,239,457,9.079804476624492,188.66777574848683,Martes,No,Nublado,Industrial,No,Mañana,Servicio,Otros,Tarjeta,Media,8345.93
80,7.752199517743068,436.2394175102164,4,8,48.628695228794896,197,485,1.874959674026403,66.70939704108645,Lunes,No,Nublado,Residencial,No,Tarde,Restaurante,Otros,Yape,Baja,9088.82
157,11.428444263153088,387.8408992946873,0,5,49.156007030707585,724,298,3.4632599638267294,46.00579380033261,Martes,No,Nublado,Comercial,No,Tarde,Restaurante,Tecnología,Tarjeta,Media,8787.85
69,9.128688828657275,801.453870362137,1,8,17.678866025378326,492,379,5.557012639985995,127.112645964781,Miércoles,No,Soleado,Comercial,No,Tarde,Servicio,Ropa,Efectivo,Alta,8925.14
22,6.493223333237191,534.7022706542159,4,3,24.862959098615995,314,495,10.903449366012524,117.09750245610158,Jueves,No,Nublado,Comercial,No,Noche,Servicio,Tecnología,Yape,Media,6618.91
126,8.20254611560577,171.45725014379366,3,7,7.834005859398488,921,107,14.63429165005714,146.3699908042571,Viernes,No,Soleado,Industrial,No,Noche,Servicio,Tecnología,Efectivo,Baja,3895.94
132,4.528442462577281,752.0424599984317,0,8,44.30035884220699,699,488,5.795291401402749,178.17420662518464,Domingo,No,Soleado,Industrial,No,Tarde,Servicio,Ropa,Yape,Baja,11115.24
113,11.780545885197895,427.043579313673,1,7,30.585746891309636,558,409,8.29602279563758,116.351585621198,Miércoles,Sí,Lluvioso,Residencial,Sí,Tarde,Servicio,Ropa,Yape,Media,8343.47
137,6.880479215445808,299.7780352505397,4,2,22.329530552323266,350,154,4.6267783359140955,38.51429936082044,Sábado,No,Lluvioso,Residencial,No,Mañana,Restaurante,Otros,Efectivo,Baja,6940.67
100,7.8229388393050865,406.72369091968415,1,8,10.074675132011889,515,67,10.456854688534605,123.64449923871216,Miércoles,No,Soleado,Industrial,No,Mañana,Tienda,Ropa,Efectivo,Media,4915.52
128,6.842271793895381,522.8687354265516,2,6,47.60452784736001,414,298,6.132202151306251,81.07929781193901,Viernes,Sí,Soleado,Industrial,No,Tarde,Tienda,Ropa,Tarjeta,Baja,8958.06
70,9.460093840929602,375.95974059615895,3,3,28.859857151944716,448,339,7.742346428135885,96.01965543572967,Viernes,No,Soleado,Comercial,Sí,Tarde,Tienda,Otros,Plin,Alta,5691.38
166,9.297857266636743,279.81048396216994,4,4,17.731756808730673,542,135,8.949380261908804,192.30203426894155,Sábado,No,Lluvioso,Industrial,Sí,Tarde,Restaurante,Otros,Tarjeta,Media,8208.39
189,9.722578484233086,428.5769273637813,4,7,20.759680855917928,591,73,10.607392618701873,115.43994030608215,Sábado,No,Soleado,Comercial,No,Mañana,Restaurante,Otros,Efectivo,Media,7161.46
54,6.145145836895367,68.21426521240333,0,3,17.181373141496646,865,254,1.8407232580565456,38.43296018699906,Lunes,No,Lluvioso,Residencial,No,Mañana,Servicio,Otros,Efectivo,Alta,4810.14
65,6.525347849312528,783.8729537914982,0,1,32.08144139856413,529,271,8.768615313012312,94.20013535365806,Martes,No,Lluvioso,Industrial,Sí,Noche,Restaurante,Tecnología,Tarjeta,Baja,3926.58
173,5.002009848769664,212.39764888920652,0,6,46.84836091012295,217,426,7.036297369402104,53.40179549707096,Miércoles,No,Nublado,Residencial,No,Mañana,Restaurante,Otros,Plin,Media,10529.16
88,9.2440797747689,91.70938294910539,1,3,43.5512211496954,652,182,2.8727112107153396,35.741673923256705,Lunes,No,Nublado,Industrial,No,Mañana,Servicio,Tecnología,Plin,Alta,4348.88
112,4.31837701868522,671.0137582598253,3,6,25.71713939416899,140,53,3.9125133566390637,145.32448134365626,Sábado,No,Nublado,Industrial,No,Tarde,Servicio,Otros,Efectivo,Baja,6082.62
83,8.781458684187673,785.2393223824886,1,3,42.192471303545354,772,153,13.374461275401925,129.42812313639098,Lunes,No,Lluvioso,Comercial,No,Tarde,Servicio,Tecnología,Plin,Alta,4772.97
184,10.95756707881307,823.137675013201,3,6,24.039746657434844,891,314,13.204864127403315,104.57988463837472,Miércoles,No,Soleado,Industrial,No,Noche,Tienda,Tecnología,Yape,Alta,10709.65
68,11.126657186317068,518.8337235275699,4,4,16.35382133413871,349,483,1.4666235619314483,90.41527620026079,Martes,No,Nublado,Residencial,No,Tarde,Tienda,Tecnología,Tarjeta,Media,8473.78
168,7.592302082959693,245.09977545548603,1,4,49.25368018698926,223,431,10.651620877307533,71.22136885596684,Viernes,No,Lluvioso,Industrial,No,Tarde,Servicio,Tecnología,Plin,Baja,9288.29
93,7.67442950570459,750.3662933873354,1,2,18.674940558686984,695,377,8.758622383922958,26.721655321515428,Miércoles,Sí,Soleado,Residencial,No,Mañana,Servicio,Ropa,Plin,Media,9049.84
24,4.615753464064139,714.7274232966203,1,4,19.567590394410878,422,290,14.15742180406148,66.86123303073677,Martes,No,Nublado,Industrial,No,Tarde,Tienda,Tecnología,Tarjeta,Baja,2146.61
119,9.366120203544286,283.9571973980146,2,4,49.5361790503935,73,175,13.712079954313822,169.2949783627393,Viernes,Sí,Lluvioso,Residencial,No,Mañana,Servicio,Ropa,Yape,Baja,5382.0
89,10.570075362982763,908.2373680696534,3,7,11.026737192454469,250,220,9.113866779933069,158.89832497158926,Domingo,No,Nublado,Residencial,Sí,Mañana,Servicio,Ropa,Plin,Alta,6790.02
109,5.957240436837704,149.15288517868754,3,5,39.22402946043628,780,410,2.9453688984590505,194.74036754883588,Domingo,No,Nublado,Residencial,Sí,Tarde,Tienda,Tecnología,Yape,Alta,7667.08
23,7.370407053066917,983.5538276117594,1,8,47.11157413172269,56,194,7.437410331370202,134.65275130489732,Domingo,No,Lluvioso,Industrial,No,Tarde,Restaurante,Otros,Efectivo,Media,5463.69
145,10.710714694122164,867.2354204285914,2,7,28.030774742393838,55,100,11.15230113700608,115.19155393799466,Jueves,No,Nublado,Comercial,No,Mañana,Servicio,Ropa,Efectivo,Baja,5385.57
58,11.016963741298305,703.5037132051215,1,9,5.113479276626902,679,468,14.324312891258199,66.2484518161453,Miércoles,No,Lluvioso,Residencial,No,Noche,Tienda,Tecnología,Yape,Alta,6442.26
182,5.9454398421138075,941.8123938658412,3,8,21.877652485089783,210,230,6.093611680536156,24.60344607757643,Domingo,No,Lluvioso,Residencial,Sí,Tarde,Tienda,Alimentos,Yape,Baja,9437.89
148,8.404565076330915,736.1956099075225,4,9,10.020604657317218,646,384,11.985400663349727,127.42348431237448,Sábado,No,Nublado,Comercial,Sí,Mañana,Tienda,Ropa,Tarjeta,Alta,8827.65
43,5.5399452050866165,230.93414717854364,2,1,23.728444742016308,927,41,10.566770545944133,102.75081641839668,Miércoles,No,Soleado,Residencial,Sí,Mañana,Restaurante,Otros,Tarjeta,Alta,2508.66
76,4.815030113116452,470.04833120717115,2,3,40.55120427390281,297,81,2.0960988799916698,154.22415754554603,Sábado,No,Soleado,Residencial,No,Tarde,Servicio,Alimentos,Tarjeta,Media,3863.0
119,11.288964011135661,117.92787311505359,1,5,24.74201969977102,215,470,8.81167590400803,88.25300639897085,Martes,No,Soleado,Industrial,Sí,Mañana,Servicio,Ropa,Plin,Baja,7554.87
89,10.564060033856872,420.17455117370963,4,9,24.436630460566516,477,285,3.569123669551402,197.2547579942303,Lunes,No,Lluvioso,Comercial,No,Tarde,Servicio,Tecnología,Efectivo,Alta,6585.7
60,10.080279214425392,754.5228687503483,3,8,30.055526461348098,194,331,10.569690090488702,85.54629042405243,Lunes,No,Nublado,Residencial,No,Noche,Restaurante,Tecnología,Tarjeta,Baja,5809.22
193,4.390130550505123,417.1211833842765,0,7,31.17607631364561,560,389,9.54118785716895,73.28361063320034,Martes,No,Soleado,Industrial,No,Noche,Tienda,Tecnología,Plin,Baja,9501.7
79,10.74983034168206,363.77946669472743,3,2,43.53333389595371,592,329,14.622673282873663,175.4874115826103,Miércoles,No,Nublado,Industrial,No,Mañana,Tienda,Tecnología,Plin,Baja,5479.21
127,7.50435260724307,615.5879363847963,3,6,18.875994765302817,982,437,14.095357311747334,85.14622037359767,Miércoles,No,Soleado,Industrial,No,Tarde,Servicio,Otros,Yape,Alta,8784.39
76,6.739160986366877,878.5943025489503,4,4,41.97520689656072,558,38,1.1312196703843367,175.47049063292926,Sábado,No,Soleado,Industrial,No,Tarde,Restaurante,Otros,Tarjeta,Baja,3118.21
50,8.371810888203012,95.2040329188068,2,5,30.467018691142126,956,169,2.1204120224037943,15.197314268531542,Miércoles,No,Nublado,Comercial,No,Noche,Tienda,Ropa,Yape,Media,2785.75
103,4.730825941788447,416.19691296474866,3,5,18.523829737271612,269,129,11.767880360013857,141.59272910246167,Jueves,No,Nublado,Comercial,Sí,Noche,Restaurante,Tecnología,Yape,Media,6478.02
171,10.05317239481919,200.32870472449957,2,4,18.280671980273468,694,166,10.599003021665077,23.65204596482849,Sábado,No,Nublado,Industrial,Sí,Tarde,Servicio,Alimentos,Plin,Alta,5046.41
55,8.659480615106368,710.5865381952761,4,4,21.251188269757602,625,388,12.21323837923648,38.16416798614085,Lunes,No,Nublado,Comercial,Sí,Mañana,Restaurante,Ropa,Efectivo,Media,5797.76
177,5.49272077498534,150.43833240957812,4,4,33.02119591789889,125,395,4.735408917356531,143.01425377522233,Domingo,No,Soleado,Industrial,No,Tarde,Servicio,Alimentos,Plin,Media,10878.08
171,5.505857598152365,681.5673706512323,1,2,15.386527911197712,692,401,12.890518762674672,65.0474348305697,Jueves,No,Nublado,Residencial,No,Mañana,Restaurante,Tecnología,Plin,Alta,9187.17
127,5.473989212581394,321.87182725801193,0,1,46.41501027525204,873,51,7.193872607833903,49.9823462430859,Miércoles,No,Lluvioso,Residencial,No,Mañana,Restaurante,Tecnología,Plin,Baja,2435.59
125,4.456019100415472,238.97097305036345,4,2,30.871066288005515,368,174,4.666718785442184,162.2899661495754,Domingo,No,Soleado,Industrial,No,Tarde,Tienda,Tecnología,Efectivo,Alta,6757.26
177,8.702387594973478,939.5349299337361,4,7,46.40070996482031,922,190,1.148508466188493,189.78690419300244,Lunes,No,Lluvioso,Residencial,No,Tarde,Tienda,Ropa,Tarjeta,Alta,10671.3
105,10.722785420708064,67.59834790865807,2,1,7.088196136061962,87,278,13.199096487474312,54.152323222277246,Domingo,No,Soleado,Industrial,No,Noche,Restaurante,Alimentos,Plin,Media,5272.95
154,4.139985711899109,465.88840829509047,4,6,20.417511670766302,615,204,8.494813889362414,70.2672316847802,Sábado,Sí,Soleado,Residencial,No,Noche,Tienda,Tecnología,Plin,Alta,6717.02
182,4.392037159770188,70.5456428387041,3,4,6.0263447309430385,691,117,14.655349172527897,145.67392814121794,Miércoles,No,Lluvioso,Residencial,No,Noche,Servicio,Tecnología,Tarjeta,Baja,4599.26
33,8.582162213495566,509.4133956991126,1,2,17.251331679408644,779,428,11.005539453941633,164.90564540561647,Sábado,No,Soleado,Comercial,Sí,Mañana,Servicio,Tecnología,Tarjeta,Alta,5897.56
139,10.555965483088418,525.9950089046973,1,3,43.79029125208647,563,62,2.1258400088569003,199.84083706218559,Miércoles,No,Lluvioso,Industrial,Sí,Noche,Tienda,Ropa,Plin,Alta,4870.57
157,6.613911124549069,355.5793478250097,3,7,6.647437212899039,295,300,9.234676609629993,61.940437418183855,Martes,No,Soleado,Comercial,No,Tarde,Tienda,Ropa,Efectivo,Baja,8117.86
99,6.796915190461777,175.5536886487725,4,6,24.62661949620852,189,312,1.239743557526865,115.75753186316888,Lunes,Sí,Nublado,Industrial,No,Mañana,Tienda,Tecnología,Yape,Alta,7962.87
163,8.770771979974207,407.5681608477515,0,6,10.29051817129525,857,255,8.808945958981049,35.463598876393775,Miércoles,Sí,Soleado,Residencial,No,Noche,Restaurante,Alimentos,Yape,Baja,6584.23
125,6.193703112993176,688.6497929359377,4,8,23.757829666716546,307,474,5.90282328338713,72.8596199687145,Viernes,No,Lluvioso,Industrial,No,Tarde,Restaurante,Tecnología,Plin,Baja,10612.13
89,4.212866928621473,793.2760182122362,1,8,42.74832129189698,666,481,10.006141686062719,18.54402853267454,Viernes,No,Nublado,Industrial,No,Tarde,Servicio,Ropa,Efectivo,Media,6903.95
63,9.881828144812768,554.2130722687352,0,6,33.03819650311336,430,141,8.58203888744779,50.0593231389066,Domingo,No,Nublado,Industrial,No,Noche,Restaurante,Tecnología,Tarjeta,Alta,3989.8
92,9.005199303531626,610.3426747177679,2,1,38.15403553991404,897,111,4.658904527802838,106.24354558907257,Domingo,No,Nublado,Industrial,No,Tarde,Tienda,Otros,Efectivo,Baja,2794.82
64,8.646047992445272,240.58555256842007,2,7,20.709685195231145,527,242,3.272908527481536,41.11423334093816,Sábado,No,Nublado,Residencial,No,Tarde,Restaurante,Alimentos,Yape,Alta,5384.89
126,9.933473031934586,322.963816566267,4,8,47.49789627545637,234,333,6.665960808784494,178.98282893279574,Miércoles,No,Soleado,Residencial,No,Tarde,Restaurante,Otros,Efectivo,Media,9613.08
103,9.4018467004963,203.80082954974048,4,5,36.916794220077506,352,37,14.815708407894464,144.95871217163312,Domingo,No,Lluvioso,Comercial,No,Noche,Restaurante,Ropa,Plin,Media,3459.77
101,5.647055905426569,286.8305825043808,0,4,23.98094686780389,543,163,7.099780967689803,15.269840482491908,Martes,No,Nublado,Industrial,No,Tarde,Tienda,Otros,Efectivo,Media,4868.27
126,6.819848375546809,263.6424412142552,0,7,24.19091601021747,805,476,11.483019929512082,176.57329558779062,Sábado,No,Lluvioso,Comercial,Sí,Mañana,Restaurante,Alimentos,Yape,Baja,8810.6
40,5.008881133429,543.4763470716757,4,6,46.34078800744839,213,147,1.7976293584751901,195.69098889713908,Miércoles,No,Lluvioso,Residencial,No,Tarde,Restaurante,Alimentos,Plin,Media,5287.44
197,5.038856107343048,584.554318001193,1,6,30.93821120459263,693,113,6.304120701843651,105.35369825573068,Domingo,No,Nublado,Residencial,No,Tarde,Restaurante,Otros,Plin,Alta,8594.06
180,9.409565970852313,947.7000497804293,2,3,36.78706444563687,252,287,9.124522520786053,69.77602873441977,Domingo,Sí,Lluvioso,Industrial,No,Noche,Tienda,Tecnología,Efectivo,Alta,9050.57
26,10.868800855859986,235.7921147464469,0,4,23.766585103092684,457,272,11.51675118659875,60.05824538600937,Viernes,No,Lluvioso,Industrial,No,Tarde,Restaurante,Otros,Plin,Baja,3316.62
89,11.701860670889111,659.5919246534212,1,5,15.066174414412135,259,266,8.39737120243884,26.609703901524245,Lunes,No,Lluvioso,Comercial,No,Noche,Servicio,Ropa,Efectivo,Alta,6414.52
146,9.026776940395555,826.3963055381467,4,9,37.56016813974884,908,179,8.214137641210938,103.40578183311588,Domingo,No,Lluvioso,Residencial,No,Noche,Servicio,Otros,Efectivo,Baja,9661.08
162,5.472810586887656,582.2293905938999,3,8,32.35206974636245,150,403,11.694696776360367,19.52660419951985,Martes,No,Soleado,Comercial,Sí,Noche,Tienda,Otros,Tarjeta,Media,9701.21
179,4.845202763591446,292.2534698760219,0,3,27.560429619115073,495,50,5.386028042464604,105.72906635222849,Miércoles,No,Soleado,Residencial,No,Noche,Tienda,Ropa,Yape,Baja,4699.54
167,10.502807772294062,299.4227185190002,3,6,33.08094229975087,947,163,2.2685472921994956,57.984203737767686,Domingo,No,Soleado,Residencial,No,Tarde,Restaurante,Otros,Tarjeta,Baja,9042.76
162,8.630051810879994,87.29040041744992,1,1,14.372851372890514,832,408,5.86010659424368,100.52207155985487,Viernes,No,Lluvioso,Comercial,No,Tarde,Tienda,Otros,Yape,Alta,7795.89
195,8.946280168109759,340.1720152210576,2,3,40.727241793938035,610,125,3.2259472962920848,89.49298400544622,Domingo,No,Soleado,Residencial,No,Noche,Restaurante,Ropa,Yape,Alta,6517.63
168,10.251696710037674,757.3734950532111,1,7,47.66732622591376,417,483,14.523218857868066,67.97170788081723,Domingo,No,Nublado,Residencial,No,Noche,Restaurante,Otros,Plin,Media,11528.09
189,9.626217821859612,95.14186934675486,2,7,45.09964148754663,288,42,9.085161664673683,95.24126550816786,Lunes,No,Lluvioso,Comercial,Sí,Noche,Restaurante,Otros,Yape,Alta,5669.65
173,10.675666022848773,258.33051837958914,1,2,19.46460853881577,776,30,7.252406038586661,100.06643895667395,Viernes,No,Soleado,Residencial,No,Noche,Restaurante,Alimentos,Efectivo,Alta,5887.57
139,4.449711243679028,720.9208736051928,0,3,23.270259797693413,340,179,13.768726294191943,168.40143469929532,Sábado,No,Soleado,Comercial,No,Tarde,Tienda,Ropa,Tarjeta,Alta,7225.07
147,9.980165093972039,793.5189846817328,0,7,41.378103490890254,421,146,13.605059423139446,136.49883525213136,Martes,No,Lluvioso,Industrial,No,Mañana,Servicio,Alimentos,Plin,Alta,7467.62
161,10.806822058576763,482.552489558832,3,6,31.78027088710717,911,181,6.819761907038934,92.29975355945687,Sábado,No,Lluvioso,Residencial,No,Tarde,Tienda,Ropa,Plin,Alta,8843.67
76,6.289080339666515,713.1706215547164,1,7,29.656149965449213,480,93,13.246183071497343,181.9959681393899,Jueves,No,Lluvioso,Comercial,No,Noche,Restaurante,Tecnología,Yape,Media,4619.31
184,9.123578191946024,418.5545602221474,1,9,46.69888853900503,329,454,1.8963630640021722,153.59074753562857,Miércoles,No,Nublado,Residencial,No,Noche,Servicio,Alimentos,Tarjeta,Media,11414.85
77,6.513296510695777,201.91758277292115,3,8,29.121123243967286,516,179,13.400068034655655,24.386210450575057,Sábado,No,Soleado,Residencial,No,Noche,Restaurante,Tecnología,Tarjeta,Media,3472.82
40,11.663768531859631,428.2420188467612,4,6,28.172240581428944,365,346,5.348169399776044,39.21170756051916,Lunes,No,Nublado,Comercial,Sí,Noche,Restaurante,Otros,Tarjeta,Media,6537.72
101,4.26738857948403,600.9694291929857,1,4,6.890836606986184,126,393,8.911711980768697,25.51689788606656,Martes,No,Soleado,Industrial,No,Mañana,Restaurante,Tecnología,Plin,Media,7684.38
88,8.63834275066364,950.6506177602457,1,9,8.123763136556192,865,41,4.775640165813474,70.58403835800598,Domingo,No,Lluvioso,Comercial,No,Noche,Restaurante,Otros,Tarjeta,Alta,6348.13
150,5.332028376396121,115.31340448424345,1,7,5.333913854629258,200,119,14.787193800370751,92.77285795260295,Domingo,No,Soleado,Residencial,Sí,Mañana,Servicio,Tecnología,Efectivo,Baja,5945.74
106,9.69776164141727,532.0243891527125,4,5,46.09599016026351,445,417,2.004919766707923,105.80672532437613,Martes,No,Lluvioso,Industrial,No,Tarde,Tienda,Otros,Efectivo,Media,10438.09
184,5.407122267349297,362.4737893001882,0,2,23.377399700796527,545,112,7.257374014929115,171.76831775238801,Domingo,No,Soleado,Industrial,No,Mañana,Tienda,Otros,Yape,Baja,6832.25
68,5.8830660951868605,532.8961095628598,3,9,26.085261926003565,346,493,9.693834167669857,13.411694298791836,Domingo,Sí,Nublado,Residencial,No,Tarde,Tienda,Tecnología,Yape,Media,8266.86
166,7.954966488366065,72.7766750077051,4,7,43.04241264166079,718,279,9.618571532722067,91.37479709157347,Jueves,No,Soleado,Comercial,No,Mañana,Servicio,Alimentos,Efectivo,Baja,7954.22
134,11.318679599975024,347.37408696650226,2,9,32.41608396691001,759,413,11.342617456707814,88.08969099961102,Jueves,No,Lluvioso,Comercial,No,Noche,Servicio,Ropa,Yape,Alta,8160.32
108,5.693714977183767,828.8747401506547,2,9,32.42757183757615,996,425,11.141814568508604,190.0204279652674,Miércoles,No,Nublado,Residencial,No,Mañana,Tienda,Alimentos,Plin,Alta,7609.34
104,5.153920168944828,576.2446471619056,4,5,18.344049320966562,945,62,12.10399787280425,55.79701434859665,Sábado,No,Nublado,Comercial,No,Noche,Servicio,Tecnología,Efectivo,Alta,4642.78
147,10.071814654832245,478.0533681753115,4,7,42.525876826603366,456,178,4.280023732855683,33.2571042620391,Miércoles,No,Soleado,Comercial,No,Mañana,Restaurante,Otros,Plin,Baja,5383.53
159,8.004956258671449,321.2488181295726,0,5,12.46234892177722,336,157,6.187090907626524,37.02944031495544,Sábado,No,Soleado,Comercial,No,Tarde,Tienda,Tecnología,Tarjeta,Media,6866.79
188,11.294280899054172,333.1403966517881,2,3,7.391731647782656,542,129,6.348463623723817,108.8271175462875,Sábado,No,Nublado,Industrial,No,Mañana,Restaurante,Ropa,Plin,Alta,8252.5
180,5.172916457278738,413.94636191105525,3,8,13.622151088333954,966,486,14.38175525274199,84.27172266603861,Domingo,No,Soleado,Industrial,No,Mañana,Servicio,Tecnología,Tarjeta,Baja,10543.68
197,9.167423144184315,843.7921744663324,1,8,17.04817484485541,585,391,6.730365999192915,153.286985389158,Martes,No,Lluvioso,Comercial,No,Tarde,Restaurante,Alimentos,Efectivo,Media,11752.5
136,5.86303316921452,968.852546467855,1,9,17.703997603439305,505,357,4.106168949865477,71.40465070917314,Sábado,No,Lluvioso,Residencial,No,Mañana,Servicio,Otros,Yape,Alta,9930.87
146,5.254083429213114,466.7226122828558,0,6,35.17311193784454,541,241,9.85282196948451,34.31273288044741,Miércoles,No,Soleado,Residencial,No,Tarde,Tienda,Alimentos,Yape,Media,7989.02
90,9.467435321258165,423.6851968103737,0,2,14.802106429788958,58,103,6.981736807553196,83.50640004699646,Miércoles,No,Nublado,Residencial,No,Mañana,Tienda,Otros,Efectivo,Media,4085.64
105,8.749476959269867,854.2232370288697,2,3,35.44962370227431,967,125,4.501120883620476,177.77676729128547,Jueves,No,Soleado,Residencial,No,Tarde,Tienda,Alimentos,Plin,Alta,4991.66
52,10.03861966689865,455.5600546044884,3,6,9.100947795520987,181,121,11.011896642414817,87.0500451500019,Martes,No,Nublado,Comercial,No,Tarde,Servicio,Alimentos,Efectivo,Alta,2047.13
100,6.475700611569459,574.4172636808686,3,1,11.624110749405906,126,359,3.686954013068198,168.3892672702781,Viernes,No,Nublado,Comercial,Sí,Noche,Restaurante,Tecnología,Tarjeta,Media,7482.85
171,7.5837732510575195,269.3945813688072,4,2,27.896965182094775,787,357,9.866956569230878,80.5907163121804,Viernes,No,Lluvioso,Residencial,No,Tarde,Servicio,Ropa,Yape,Alta,6888.78
80,7.243773410643348,756.3274089901214,0,8,46.48531111594892,180,465,7.027429936319079,63.46326854412639,Lunes,No,Soleado,Comercial,No,Tarde,Restaurante,Alimentos,Tarjeta,Alta,8588.29
80,11.872715711732113,555.3889023572428,1,8,43.680541496500126,937,204,5.468340300629411,157.22391868201566,Jueves,No,Nublado,Residencial,No,Noche,Servicio,Tecnología,Efectivo,Alta,6477.24
117,6.337991653915103,818.5828227283246,1,6,48.59390490992614,461,254,14.243751744822216,49.75456025756156,Lunes,No,Nublado,Residencial,Sí,Noche,Restaurante,Otros,Yape,Baja,6341.81
47,6.358537906774135,791.6960935272363,2,3,34.27155793751769,139,344,5.5417051094069185,54.04783417226418,Martes,Sí,Nublado,Industrial,Sí,Tarde,Tienda,Otros,Tarjeta,Alta,6913.92
62,6.836385670628859,254.25452985652714,1,2,35.411668988724145,547,204,5.865103238099556,19.464439234433613,Domingo,No,Nublado,Residencial,Sí,Noche,Restaurante,Alimentos,Yape,Alta,4175.99
188,8.516752650322573,729.8537730298743,3,6,33.12603495191714,678,85,13.188937097864393,45.690685143578946,Viernes,No,Lluvioso,Industrial,No,Tarde,Restaurante,Otros,Yape,Media,6271.32
186,6.018581954109962,810.0516875538028,3,1,33.02685152861888,671,298,2.806607080256905,81.97492478586175,Domingo,No,Lluvioso,Residencial,Sí,Tarde,Tienda,Ropa,Efectivo,Media,8879.38
105,11.322319523034192,378.8018787432753,0,6,11.62041552804131,938,457,2.512962495044855,85.91881275583171,Viernes,No,Lluvioso,Comercial,No,Mañana,Servicio,Tecnología,Tarjeta,Alta,10017.11
196,6.125484518930108,213.97865725716082,2,9,29.46825302737679,403,64,4.957908977183035,89.91933651699892,Viernes,No,Lluvioso,Industrial,No,Tarde,Restaurante,Alimentos,Efectivo,Media,5341.84
36,11.166525852481557,52.50054780060877,1,7,22.37305700532766,320,148,9.282902925842437,101.14165978472114,Lunes,No,Lluvioso,Comercial,No,Noche,Servicio,Ropa,Plin,Baja,2999.63
117,4.827800509172677,478.35847043849077,0,9,24.914174709978205,441,400,6.380202241541932,118.66301699423867,Domingo,No,Soleado,Residencial,Sí,Mañana,Restaurante,Tecnología,Tarjeta,Alta,9015.29
117,9.252501619197218,384.8110949618995,4,2,28.562025787665682,481,442,9.519762731699451,45.99151467313686,Miércoles,No,Soleado,Industrial,No,Mañana,Restaurante,Tecnología,Efectivo,Media,7428.62
84,11.255884147505949,577.1643421341385,4,5,10.777827731101322,788,85,3.236508834622085,126.6493947844525,Lunes,No,Lluvioso,Residencial,No,Noche,Servicio,Alimentos,Efectivo,Media,4224.89
93,5.349995507185836,228.63903795934647,1,9,21.176948023345393,521,418,4.6603118827428585,73.94537161916483,Domingo,No,Nublado,Residencial,No,Noche,Restaurante,Otros,Plin,Alta,9029.15
104,11.74661568079404,866.6822702831514,1,7,7.855230239447161,805,480,8.912272673374602,149.4620396764344,Viernes,No,Nublado,Comercial,No,Mañana,Restaurante,Tecnología,Efectivo,Media,11783.51
24,7.6230668833240935,294.86745484670416,1,9,49.085065869007956,357,338,4.040088831622253,115.86884553540033,Jueves,No,Soleado,Industrial,No,Noche,Servicio,Tecnología,Plin,Media,5405.26
21,11.565720867528196,265.1081248332675,3,6,10.333761296905676,557,386,6.919264826866229,115.31103909924015,Jueves,No,Soleado,Comercial,No,Noche,Servicio,Otros,Tarjeta,Media,5758.72
